CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
77926X593,MSTW,ROUNDHILL ETF TRUST,0,-9884,0,-61.87K,CLOSE,0%
88636W239,SMCX,TIDAL TRUST II DEFI DA,19400,-7216,173.05K,-64.37K,-27.1%,0.01%
00768Y289,MSOX,ADVISORSHARES TR,0,-31300,0,-67.3K,CLOSE,0%
64428N109,NUAI,NEW ERA ENERGY & DIGITAL INC,0,-16946,0,-68.8K,CLOSE,0%
720190206,PDM,PIEDMONT REALTY TRUST INC COM,0,-11228,0,-73.77K,CLOSE,0%
68389X105,ORCL,ORACLE CORP,0,-516,0,-75.91K,CLOSE,0%
679369108,OLPX,OLAPLEX HLDGS INC,0,-37401,0,-75.92K,CLOSE,0%
26923N199,NVDQ,ETF OPPORTUNITIES TRUST T REX,0,-4381,0,-76.89K,CLOSE,0%
780287108,RGLD,ROYAL GOLD INC,1103,-390,220.17K,-77.85K,-26.1%,0.02%
316092709,FIDU,FIDELITY COVINGTON TRUST MSCI,0,-908,0,-78.56K,CLOSE,0%
38747R678,MULL,GRANITESHARES ETF TR 2X LONG,0,-752,0,-79.98K,CLOSE,0%
92189F114,ESPO,VANECK ETF TRUST VIDEO,0,-900,0,-81.45K,CLOSE,0%
78464A631,XAR,SPDR SERIES TRUST ST STR,5156,-297,1.46M,-84.29K,-5.4%,0.12%
88340C875,CRWG,THEMES ETF TR LEVERAGE,0,-35622,0,-84.42K,CLOSE,0%
88340C701,CRCG,THEMES ETF TR LEVERAGE,0,-32534,0,-88.49K,CLOSE,0%
04010L103,ARCC,ARES CAPITAL CORP,0,-5298,0,-95.47K,CLOSE,0%
464287671,IUSG,ISHARES TR CORE S&P,1479,-511,278.19K,-96.11K,-25.7%,0.02%
464287630,IWN,ISHARES TR RUS 2000,0,-519,0,-98.4K,CLOSE,0%
91288X109,UNL,UNITED STS 12 MONTH NAT GAS UNIT,0,-15071,0,-103.99K,CLOSE,0%
46092D665,APLX,INVESTMENT MANAGERS SER TR I TRADR 2X,0,-9912,0,-108.34K,CLOSE,0%
37954Y632,AIQ,GLOBAL X,0,-2359,0,-110.09K,CLOSE,0%
00162Q460,ACES,ALPS ETF TR,0,-3300,0,-110.58K,CLOSE,0%
25460E190,SPXS,DIREXION SHARES ETF TRUST DA 500 BE,4802,-4327,127.2K,-114.62K,-47.4%,0.01%
82889N863,SVOL,SIMPLIFY EXCHANGE TRADED,0,-7703,0,-118.16K,CLOSE,0%
33737A108,GRID,FIRST TR EXCHANGE-TRADED FD NASDQ,2662,-640,510.44K,-122.72K,-19.4%,0.04%
26923Q564,BMNU,ETF OPPORTUNITIES TRUST T-REX 2X,0,-74024,0,-130.65K,CLOSE,0%
25461H564,TSLS,DIREXION SHARES ETF TRUST DLY TSLA,0,-2179,0,-131.37K,CLOSE,0%
46432F396,MTUM,ISHARES TR MSCI,3643,-393,1.25M,-134.73K,-9.7%,0.1%
72703X106,PL,PLANET LABS PBC COM,0,-4977,0,-139.11K,CLOSE,0%
78468R556,XOP,SPDR,0,-776,0,-141.1K,CLOSE,0%
285512109,EA,ELECTRONIC ARTS INC,1038,-700,212.83K,-143.53K,-40.3%,0.02%
91917A207,WGMI,VALKYRIE ETF TRUST II,0,-4143,0,-144.26K,CLOSE,0%
88636R222,RKLX,TIDAL TRUST,276,-3276,12.3K,-145.98K,-92.2%,<.01%
37960A529,SHLD,GLOBAL X FDS DEFENSE,0,-2100,0,-148.76K,CLOSE,0%
670100205,NVO,NOVO-NORDISK A,0,-4326,0,-158.98K,CLOSE,0%
74347Y797,SCO,PROSHARES TR,0,-20118,0,-167.38K,CLOSE,0%
46152A452,SMU,INVESTMENT MANAGERS SER TR I TRADR,0,-12257,0,-168.9K,CLOSE,0%
46152A494,IREX,INVESTMENT MANAGERS SER TR I TRADR,0,-9811,0,-170.12K,CLOSE,0%
38747R710,PTIR,GRANITESHARES ETF TR 2X,0,-10572,0,-173.06K,CLOSE,0%
77926X502,YBTC,ROUNDHILL,0,-8297,0,-174.74K,CLOSE,0%
911718104,CPER,UNITED STS COMMODITY INDEX F CM REP,0,-5188,0,-178.62K,CLOSE,0%
92865J737,SOLT,VOLATILITY SHS TR,4836,-5544,156.06K,-178.91K,-53.4%,0.01%
38747R371,COYY,GRANITESHARES ETF,0,-42674,0,-182.65K,CLOSE,0%
33738R704,AIRR,FIRST TR EXCHANGE TRADED FD RBA,668,-1432,89.01K,-190.81K,-68.2%,<.01%
25461A858,AMZU,DIREXION SHARES ETF TRUST DLY AMZN,3652,-5924,121.32K,-196.79K,-61.9%,0.01%
97720F101,BTCW,WISDOMTREE BITCOIN FD SHS,0,-2793,0,-200.29K,CLOSE,0%
25460G328,DRIP,DIREXION SHARES ETF TRUST DAILY S&P,0,-48548,0,-200.99K,CLOSE,0%
46138E727,PXH,INVESCO EXCH TRADED FD TR II,0,-7492,0,-201.61K,CLOSE,0%
74743L100,Q,QNITY ELECTRONICS INC,0,-1752,0,-202.15K,CLOSE,0%
85210B201,SGDJ,SPROTT ETF TRUST JR,760,-2710,57.32K,-204.39K,-78.1%,<.01%
722304102,PDD,PDD HOLDINGS,0,-2048,0,-209.26K,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC SPONSORED,0,-635,0,-214.6K,CLOSE,0%
464286822,EWW,ISHARES INC,0,-2858,0,-215.01K,CLOSE,0%
464288513,HYG,ISHARES TR IBOXX HI,9167,-2810,733.09K,-224.72K,-23.5%,0.06%
25460G153,DPST,DIREXION SHARES,0,-2332,0,-225.39K,CLOSE,0%
46138E586,KBWP,INVESCO EXCH TRADED FD TR II KBW,0,-1946,0,-231.54K,CLOSE,0%
53656F151,TUG,LISTED FDS TR,0,-6286,0,-233.68K,CLOSE,0%
88340C685,BMNG,THEMES ETF TR LEVERAGE,0,-197819,0,-239.36K,CLOSE,0%
37954Y236,DTCR,GLOBAL X FDS DATA,0,-10194,0,-244.25K,CLOSE,0%
46092D673,NEBX,INVESTMENT MANAGERS SER TR I TRADR,0,-7821,0,-251.84K,CLOSE,0%
25460E364,WEBL,DIREXION SHARES ETF TRUST DAILY,0,-15047,0,-253.09K,CLOSE,0%
438516106,HON,HONEYWELL INTL INC,0,-1146,0,-259.03K,CLOSE,0%
25461A411,AMUU,DIREXION SHARES ETF TRUST DLY AMD,3982,-999,1.15M,-289.06K,-20.1%,0.1%
46152A742,CWVX,INVESTMENT MANAGERS SER TR I TRADR,1344,-11057,35.32K,-290.58K,-89.2%,<.01%
922908363,VOO,VANGUARD INDEX FDS S&P 500 ETF,0,-487,0,-291.01K,CLOSE,0%
808524656,STCE,SCHWAB STRATEGIC,617,-4197,43.16K,-293.58K,-87.2%,<.01%
46152A445,TEMT,INVESTMENT MANAGERS SER TR I TRADR 2X,0,-16533,0,-294.29K,CLOSE,0%
25460G187,CWEB,DIREXION SHARES ETF TRUST DAILY,0,-11090,0,-296.88K,CLOSE,0%
46092D657,PONX,INVESTMENT MANAGERS SER TR I TRADR,0,-43439,0,-303.64K,CLOSE,0%
464288430,AIA,ISHARES TR,288,-2167,40.8K,-306.98K,-88.3%,<.01%
464288752,ITB,ISHARES TR US HOME,0,-3501,0,-317.02K,CLOSE,0%
78464A102,XNTK,SPDR SERIES TRUST ST STR,101,-813,39.46K,-317.6K,-88.9%,<.01%
88634T436,JPO,TIDAL TRUST II YIELDMAX,0,-23938,0,-332.26K,CLOSE,0%
25461A841,GGLL,DIREXION SHARES ETF TRUST DLY GOOGL,0,-4403,0,-343.65K,CLOSE,0%
74347Y813,KOLD,PROSHARES TR,0,-15878,0,-344.71K,CLOSE,0%
74347Y748,BOIL,PROSHARES TR,0,-21604,0,-348.26K,CLOSE,0%
732908108,PONY,PONY AI,0,-37948,0,-358.23K,CLOSE,0%
38150K103,AAAU,GOLDMAN SACHS PHYSICAL GOLD,0,-7780,0,-359.36K,CLOSE,0%
